affinity_name,status_report,offer_number,policy_number,zipcode_link,zip4,birth_date,brand,date_offer,date_request,policy_start_date,premium,buildyear_car,buildmonth_car,wa,wa_bep_ca,wa_ca,updated_on,zipcode_link,zip4,PROVINCE,URB,INCOME,SOCCL_A,SOCCL_B1,SOCCL_B2,SOCCL_C,SOCCL_D,EDU_HIGH,EDU_MID,EDU_LOW,DINK,OWN_HOUSE,AVG_HOUSE,RENT_PRICE,STAGE_OF_LIFE,SINGLE,FAM,FAM_WCHILD,SINGLES_YOUNG,SINGLES_MID,SINGLES_OLD,FAM_CHILD_Y,FAM_CHILD_O,FAM_WCHILD_Y,FAM_WCHILD_MED,FAM_WCHILD_OLD,CIT_HOUSEHOLD,LOAN,SAVINGS,SHOP_ONLINE,CAR
Seguros International Ltd.,Incompleterequest,2822,NA,11154,6713,Jun-92,SUZUKI,05/30/19,NA,NA,190.4400024,2002,December,Y,NA,NA,05/30/19,11154,6713,Gelderland,3,2,4,3,1,1,1,5,3,1,5,5,8,NULL,4,3,5,3,1,1,3,4,3,1,1,3,5,2,6,6,5
Seguros International Ltd.,Policycreated,3546,10791,11154,6713,Jun-92,SUZUKI,07/06/19,07/06/19,07/08/19,190.4400024,2002,December,Y,NA,NA,07/10/19,11154,6713,Gelderland,3,2,4,3,1,1,1,5,3,1,5,5,8,NULL,4,3,5,3,1,1,3,4,3,1,1,3,5,2,6,6,5
Seguros International Ltd.,Policycreated,2823,10574,11155,3906,Oct-72,MITSUBISHI,05/30/19,05/30/19,06/01/19,181.8000031,2014,February,NA,Y,NA,05/31/19,11155,3906,Utrecht,3,3,2,3,3,2,1,2,4,3,5,3,8,NULL,6,4,4,3,3,2,2,3,4,2,2,3,5,4,4,5,3
T&B,Incompleterequest,2824,NA,11156,7443,Jan-60,NISSAN,05/30/19,NA,NA,584.039978,2015,April,NA,NA,Y,05/30/19,11156,7443,Overijssel,4,3,2,3,3,1,1,2,4,2,5,4,9,11,9,3,4,4,2,2,2,3,3,2,2,4,4,2,6,5,5
Seguros International Ltd.,Incompleterequest,2825,NA,11157,2202,Mar-69,TOYOTA,05/30/19,NA,NA,342.1199951,2007,July,Y,NA,NA,05/30/19,11157,2202,South Holland,4,3,1,4,3,2,1,1,4,3,5,4,9,NULL,6,4,5,3,1,3,3,3,4,1,1,3,5,3,6,6,4
Seguros International Ltd.,Policycreated,2830,10575,11157,2202,Mar-69,TOYOTA,05/30/19,05/30/19,07/07/19,342.1199951,2007,July,Y,NA,NA,05/30/19,11157,2202,South Holland,4,3,1,4,3,2,1,1,4,3,5,4,9,NULL,6,4,5,3,1,3,3,3,4,1,1,3,5,3,6,6,4
Seguros International Ltd.,Incompleterequest,2826,NA,11158,3564,May-90,PEUGEOT,05/30/19,NA,NA,349.7999878,2009,June,Y,NA,NA,05/30/19,11158,3564,Utrecht,1,4,1,2,3,3,2,1,3,5,2,2,5,9,3,5,3,3,3,3,3,3,2,1,3,1,3,3,2,3,2
Seguros International Ltd.,Incompleterequest,2870,NA,11158,3564,May-90,PEUGEOT,06/03/19,NA,NA,349.7999878,2009,June,Y,NA,NA,06/03/19,11158,3564,Utrecht,1,4,1,2,3,3,2,1,3,5,2,2,5,9,3,5,3,3,3,3,3,3,2,1,3,1,3,3,2,3,2
Seguros International Ltd.,Policycreated,3023,10620,11158,3564,May-90,PEUGEOT,06/08/19,06/08/19,06/09/19,349.7999878,2009,June,Y,NA,NA,06/11/19,11158,3564,Utrecht,1,4,1,2,3,3,2,1,3,5,2,2,5,9,3,5,3,3,3,3,3,3,2,1,3,1,3,3,2,3,2
Seguros International Ltd.,Incompleterequest,2827,NA,11159,8502,Oct-59,PEUGEOT,05/30/19,NA,NA,425.2799988,2011,March,NA,NA,Y,05/30/19,11159,8502,Friesland,5,1,5,2,2,1,1,5,2,1,3,5,10,NULL,9,2,3,5,1,1,2,2,3,1,2,4,4,2,5,4,5
Insuro,Incompleterequest,2828,NA,11160,3076,Jan-91,OPEL,05/30/19,NA,NA,1279.920044,2019,February,NA,NA,Y,05/30/19,11160,3076,South Holland,1,3,1,2,4,2,1,2,5,2,3,3,3,4,4,4,4,4,2,3,2,3,2,3,2,2,4,5,6,4,3
Insuro,Policycreated,3159,10663,11160,3076,Jan-91,OPEL,06/14/19,06/18/19,06/19/19,1213.079956,2019,January,NA,NA,Y,06/24/19,11160,3076,South Holland,1,3,1,2,4,2,1,2,5,2,3,3,3,4,4,4,4,4,2,3,2,3,2,3,2,2,4,5,6,4,3
Seguros International Ltd.,Incompleterequest,2829,NA,11161,2924,Oct-96,OPEL,05/30/19,NA,NA,705.4799805,2002,December,Y,NA,NA,05/30/19,11161,2924,South Holland,4,1,5,1,1,1,1,5,2,1,2,5,11,NULL,9,1,3,5,1,1,1,1,3,1,1,4,3,1,6,2,5
T&B,Calculatenewpremium,2831,NA,11162,7642,Apr-78,PEUGEOT,05/30/19,NA,NA,1075.680054,2014,January,NA,NA,Y,05/30/19,11162,7642,Overijssel,5,NULL,3,3,3,1,1,3,4,1,2,2,8,NULL,3,5,3,4,2,2,4,3,1,1,2,3,3,2,6,4,5
T&B,Incompleterequest,2832,NA,11163,7242,Apr-83,BMW,05/30/19,NA,NA,874.3200073,2014,June,NA,NA,Y,05/30/19,11163,7242,Gelderland,5,4,1,1,3,3,3,1,3,4,3,2,5,8,3,4,4,3,1,3,4,3,3,1,1,3,4,4,3,2,5
T&B,Policycreated,8637,11844,11163,7242,May-89,KIA,02/16/20,02/16/20,02/17/20,519.5999756,2008,January,Y,NA,NA,02/16/20,11163,7242,Gelderland,5,4,1,1,3,3,3,1,3,4,3,2,5,8,3,4,4,3,1,3,4,3,3,1,1,3,4,4,3,2,5
T&B,Incompleterequest,8636,NA,11163,7242,May-89,KIA,02/16/20,NA,NA,519.5999756,2008,January,Y,NA,NA,02/16/20,11163,7242,Gelderland,5,4,1,1,3,3,3,1,3,4,3,2,5,8,3,4,4,3,1,3,4,3,3,1,1,3,4,4,3,2,5
T&B,Requestaccepted,8637,11844,11163,7242,May-89,KIA,02/16/20,02/16/20,02/17/20,519.5999756,2008,January,Y,NA,NA,02/16/20,11163,7242,Gelderland,5,4,1,1,3,3,3,1,3,4,3,2,5,8,3,4,4,3,1,3,4,3,3,1,1,3,4,4,3,2,5
Insuro,Policycreated,2833,10576,11164,2314,Feb-76,FIAT,05/31/19,06/03/19,06/05/19,543,2015,May,NA,NA,Y,06/04/19,11164,2314,South Holland,2,1,5,1,1,1,1,5,1,1,3,4,12,NULL,9,2,4,5,1,2,1,2,4,1,1,4,4,2,5,4,5
Insuro,Policycreated,2834,10577,11165,7218,Feb-65,MITSUBISHI,05/31/19,06/05/19,06/06/19,314.0400085,2006,January,NA,Y,NA,06/06/19,11165,7218,Gelderland,7,3,1,3,2,2,3,1,3,4,2,4,4,9,9,4,2,5,1,1,4,2,2,1,2,4,3,1,3,2,5
Insuro,Policycreated,2835,10578,11165,7218,Feb-65,OPEL,05/31/19,06/05/19,06/06/19,144.8399963,2002,November,Y,NA,NA,06/06/19,11165,7218,Gelderland,7,3,1,3,2,2,3,1,3,4,2,4,4,9,9,4,2,5,1,1,4,2,2,1,2,4,3,1,3,2,5
Seguros International Ltd.,Policycreated,2836,10579,11166,1068,Nov-85,FORD,05/31/19,05/31/19,06/01/19,464.8800049,2011,June,NA,NA,Y,05/31/19,11166,1068,North Holland,1,3,1,2,3,3,1,2,4,2,3,4,6,11,2,5,3,3,4,4,3,3,1,2,3,1,2,4,6,6,2
Seguros International Ltd.,Calculatenewpremium,2839,NA,11167,4005,Apr-89,ALFA ROMEO,05/31/19,NA,NA,588.1199951,2011,December,NA,NA,Y,05/31/19,11167,4005,Gelderland,4,2,4,3,2,1,1,4,3,1,6,4,8,9,7,3,4,4,1,2,2,4,3,4,2,2,4,4,5,6,5
Seguros International Ltd.,Incompleterequest,2840,NA,11168,8265,May-91,VOLVO,05/31/19,NA,NA,268.7999878,2004,October,Y,NA,NA,05/31/19,11168,8265,Overijssel,4,3,1,3,4,1,1,1,4,3,3,4,6,10,9,3,4,4,1,2,3,3,3,1,1,4,4,3,3,4,4
Seguros International Ltd.,Policycreated,2848,10581,11168,8265,May-91,VOLVO,06/01/19,06/01/19,07/01/19,268.7999878,2004,October,Y,NA,NA,06/03/19,11168,8265,Overijssel,4,3,1,3,4,1,1,1,4,3,3,4,6,10,9,3,4,4,1,2,3,3,3,1,1,4,4,3,3,4,4
T&B,Calculatenewpremium,2841,NA,11169,2563,Mar-83,VOLKSWAGEN,05/31/19,NA,NA,730.0800171,2002,March,NA,Y,NA,05/31/19,11169,2563,South Holland,1,4,1,1,2,4,2,1,4,3,1,1,3,6,1,5,3,2,4,3,2,3,2,1,1,2,2,1,3,1,1
T&B,Calculatenewpremium,2842,NA,11169,2563,Mar-83,VOLKSWAGEN,05/31/19,NA,NA,613.4400024,2002,March,NA,Y,NA,05/31/19,11169,2563,South Holland,1,4,1,1,2,4,2,1,4,3,1,1,3,6,1,5,3,2,4,3,2,3,2,1,1,2,2,1,3,1,1
other,Calculatenewpremium,2843,NA,11170,6587,Jun-83,MINI,05/31/19,NA,NA,1506.959961,2018,June,NA,NA,Y,05/31/19,11170,6587,Limburg,7,4,1,4,3,1,1,3,4,1,6,5,11,NULL,6,1,4,5,1,1,1,1,4,4,4,1,3,1,3,6,5
Seguros International Ltd.,Incompleterequest,2844,NA,11171,5711,Aug-92,SUZUKI,05/31/19,NA,NA,391.2000122,2009,July,NA,Y,NA,05/31/19,11171,5711,North Brabant,5,1,5,2,1,1,1,5,2,1,6,4,11,11,6,2,5,4,2,1,1,4,4,1,3,3,6,1,6,6,5
Seguros International Ltd.,Calculatenewpremium,2845,NA,11171,5711,Aug-92,SUZUKI,05/31/19,NA,NA,472.9200134,2009,July,NA,Y,NA,06/01/19,11171,5711,North Brabant,5,1,5,2,1,1,1,5,2,1,6,4,11,11,6,2,5,4,2,1,1,4,4,1,3,3,6,1,6,6,5
T&B,Calculatenewpremium,2846,NA,11172,5172,Apr-66,RENAULT,06/01/19,NA,NA,564.2399902,2001,January,NA,Y,NA,06/01/19,11172,5172,North Brabant,5,2,3,2,3,2,2,3,3,2,5,2,6,9,4,4,4,3,3,2,3,3,3,1,3,2,4,4,6,6,5
T&B,Calculatenewpremium,2847,NA,11172,5172,Apr-66,RENAULT,06/01/19,NA,NA,564.2399902,2001,January,NA,Y,NA,06/01/19,11172,5172,North Brabant,5,2,3,2,3,2,2,3,3,2,5,2,6,9,4,4,4,3,3,2,3,3,3,1,3,2,4,4,6,6,5
T&B,Calculatenewpremium,4961,NA,11172,5172,Apr-66,RENAULT,10/02/19,NA,NA,643.6799927,2001,January,NA,Y,NA,10/02/19,11172,5172,North Brabant,5,2,3,2,3,2,2,3,3,2,5,2,6,9,4,4,4,3,3,2,3,3,3,1,3,2,4,4,6,6,5
T&B,Tailoredofferrejected,2849,NA,11173,4817,Nov-37,MG,06/01/19,NA,NA,0,2000,March,N,N,N,06/03/19,11173,4817,North Brabant,2,3,4,3,2,1,1,4,3,1,2,4,9,NULL,9,4,3,5,1,3,3,3,1,1,1,4,3,3,4,3,4
Seguros International Ltd.,Incompleterequest,2852,NA,11174,3911,May-95,PEUGEOT,06/01/19,NA,NA,177.6000061,2012,May,Y,NA,NA,06/01/19,11174,3911,Utrecht,5,2,3,3,3,1,1,2,4,2,5,4,10,10,6,2,5,4,1,1,2,3,4,1,1,4,6,2,5,6,5
Seguros International Ltd.,Incompleterequest,2854,NA,11175,3871,Jan-83,VOLKSWAGEN,06/01/19,NA,NA,215.2799988,2005,July,Y,NA,NA,06/01/19,11175,3871,Gelderland,6,6,2,3,3,2,1,2,4,2,4,4,9,11,4,4,4,4,1,1,4,4,3,1,2,3,4,2,5,5,5
T&B,Calculatenewpremium,2856,NA,11176,2274,Jun-81,DAIHATSU,06/02/19,NA,NA,195.2400055,2002,April,NA,Y,NA,06/02/19,11176,2274,South Holland,4,3,2,3,2,2,1,2,4,2,3,4,3,NULL,3,5,3,4,1,3,4,1,3,2,3,2,3,4,5,5,4
T&B,Calculatenewpremium,2857,NA,11177,2574,Jun-81,DAIHATSU,06/02/19,NA,NA,213.4799957,2002,April,NA,Y,NA,06/02/19,11177,2574,South Holland,1,3,1,2,3,3,1,2,5,2,3,3,3,NULL,4,5,4,2,3,4,2,4,2,1,2,1,4,4,5,6,2
T&B,Incompleterequest,2858,NA,11178,3882,Oct-95,MG,06/02/19,NA,NA,564.8400269,2002,May,Y,NA,NA,06/02/19,11178,3882,Gelderland,4,3,1,2,4,1,2,2,3,4,4,1,7,9,3,4,4,2,2,1,4,3,3,1,1,2,5,4,4,4,4
Seguros International Ltd.,Calculatenewpremium,2859,NA,11179,3312,Oct-57,HYUNDAI,06/02/19,NA,NA,574.2000122,2006,October,NA,Y,NA,06/02/19,11179,3312,South Holland,2,2,4,3,1,1,1,4,3,1,4,4,9,NULL,9,2,4,4,1,2,2,3,4,1,2,4,4,3,6,6,5
Seguros International Ltd.,Calculatenewpremium,2873,NA,11179,3312,Oct-57,HYUNDAI,06/03/19,NA,NA,606.1199951,2006,October,NA,Y,NA,06/03/19,11179,3312,South Holland,2,2,4,3,1,1,1,4,3,1,4,4,9,NULL,9,2,4,4,1,2,2,3,4,1,2,4,4,3,6,6,5
other,Policycreated,2876,10589,11179,3312,Oct-57,HYUNDAI,06/03/19,06/03/19,06/06/19,679.4400024,2006,October,NA,Y,NA,06/03/19,11179,3312,South Holland,2,2,4,3,1,1,1,4,3,1,4,4,9,NULL,9,2,4,4,1,2,2,3,4,1,2,4,4,3,6,6,5
T&B,Incompleterequest,2861,NA,11180,6882,Jan-75,PEUGEOT,06/03/19,NA,NA,481.5599976,2007,March,Y,NA,NA,06/03/19,11180,6882,Gelderland,5,3,1,1,4,3,2,1,4,3,4,1,5,6,2,5,4,1,1,4,3,3,3,1,1,1,4,5,3,4,5
T&B,Policycreated,2867,10587,11180,6882,Jul-99,PEUGEOT,06/03/19,06/03/19,06/04/19,1101.839966,2007,March,NA,Y,NA,06/03/19,11180,6882,Gelderland,5,3,1,1,4,3,2,1,4,3,4,1,5,6,2,5,4,1,1,4,3,3,3,1,1,1,4,5,3,4,5
T&B,Incompleterequest,4553,NA,11180,6882,Jul-99,PEUGEOT,09/11/19,NA,NA,1069.439941,2007,March,Y,NA,NA,09/11/19,11180,6882,Gelderland,5,3,1,1,4,3,2,1,4,3,4,1,5,6,2,5,4,1,1,4,3,3,3,1,1,1,4,5,3,4,5
other,Policycreated,2862,10585,11181,8033,Nov-87,OPEL,06/03/19,06/03/19,06/04/19,1569.119995,2017,January,NA,NA,Y,06/06/19,11181,8033,Overijssel,2,2,3,3,3,1,2,3,4,2,4,4,6,10,4,4,4,3,1,3,3,4,2,1,2,2,5,4,4,6,5
T&B,Incompleterequest,2864,NA,11182,1521,Jul-65,CITROEN,06/03/19,NA,NA,228.7200012,2012,February,NA,Y,NA,06/03/19,11182,1521,North Holland,5,2,3,3,2,2,1,4,3,1,4,4,5,NULL,7,4,3,4,4,3,2,3,2,4,2,2,3,3,6,6,3
T&B,Incompleterequest,2880,NA,11182,1521,Jul-65,CITROEN,06/04/19,NA,NA,231.8399963,2012,February,NA,Y,NA,06/04/19,11182,1521,North Holland,5,2,3,3,2,2,1,4,3,1,4,4,5,NULL,7,4,3,4,4,3,2,3,2,4,2,2,3,3,6,6,3
T&B,Policycreated,2943,10596,11182,1521,Jul-65,CITROEN,06/05/19,06/05/19,06/16/19,231.7100067,2012,February,NA,Y,NA,06/05/19,11182,1521,North Holland,5,2,3,3,2,2,1,4,3,1,4,4,5,NULL,7,4,3,4,4,3,2,3,2,4,2,2,3,3,6,6,3
T&B,Calculatenewpremium,2866,NA,11183,3072,Jul-99,NISSAN,06/03/19,NA,NA,1910.76001,2001,October,NA,NA,Y,06/03/19,11183,3072,South Holland,1,5,1,1,3,4,2,1,2,5,2,1,4,6,2,5,4,2,1,4,3,3,3,1,2,2,4,5,2,2,2
T&B,Policycreated,2868,10588,11184,9933,Dec-00,HYUNDAI,06/03/19,06/03/19,06/04/19,816.4799805,2003,March,Y,NA,NA,06/03/19,11184,9933,Groningen,5,4,1,1,2,3,4,1,2,5,2,1,2,9,4,4,4,2,3,3,3,4,3,1,1,2,5,2,2,2,2
T&B,Calculatenewpremium,2871,NA,11185,7559,Jul-39,RENAULT,06/03/19,NA,NA,NULL,2018,August,N,N,N,06/03/19,11185,7559,Overijssel,3,6,4,3,1,1,1,3,4,1,3,5,11,NULL,9,3,3,5,1,2,3,1,3,2,1,4,4,1,6,4,5
T&B,Calculatenewpremium,2872,NA,11185,7559,Jul-39,RENAULT,06/03/19,NA,NA,NULL,2018,August,N,N,N,06/03/19,11185,7559,Overijssel,3,6,4,3,1,1,1,3,4,1,3,5,11,NULL,9,3,3,5,1,2,3,1,3,2,1,4,4,1,6,4,5
T&B,Tailoredofferrejected,2875,NA,11185,7559,Jul-39,RENAULT,06/03/19,NA,NA,493.6799927,2018,August,NA,NA,Y,06/04/19,11185,7559,Overijssel,3,6,4,3,1,1,1,3,4,1,3,5,11,NULL,9,3,3,5,1,2,3,1,3,2,1,4,4,1,6,4,5
T&B,Calculatenewpremium,2874,NA,11186,1501,Feb-63,OPEL,06/03/19,NA,NA,242.2799988,2000,March,NA,Y,NA,06/03/19,11186,1501,North Holland,3,4,1,1,2,3,3,1,2,5,1,1,5,6,3,5,3,2,2,3,4,2,3,1,2,1,3,1,3,3,2
T&B,Calculatenewpremium,2877,NA,11187,7084,Nov-41,OPEL,06/03/19,NA,NA,NULL,2014,August,N,N,N,06/03/19,11187,7084,Gelderland,7,2,3,4,2,1,1,2,5,1,5,5,8,NULL,6,2,4,4,1,1,2,2,4,1,3,4,4,1,5,5,5
T&B,Calculatenewpremium,5938,NA,11187,7084,Nov-41,OPEL,11/04/19,NA,NA,NULL,2014,August,N,N,N,11/04/19,11187,7084,Gelderland,7,2,3,4,2,1,1,2,5,1,5,5,8,NULL,6,2,4,4,1,1,2,2,4,1,3,4,4,1,5,5,5
T&B,Calculatenewpremium,6349,NA,11187,7084,Nov-41,OPEL,11/12/19,NA,NA,NULL,2014,August,N,N,N,11/12/19,11187,7084,Gelderland,7,2,3,4,2,1,1,2,5,1,5,5,8,NULL,6,2,4,4,1,1,2,2,4,1,3,4,4,1,5,5,5
Seguros International Ltd.,Calculatenewpremium,2879,NA,11188,7577,Jan-91,MITSUBISHI,06/04/19,NA,NA,404.7600098,2007,June,NA,Y,NA,06/04/19,11188,7577,Overijssel,4,NULL,5,1,1,1,1,5,1,1,6,5,8,NULL,4,3,5,4,3,1,1,4,3,3,2,1,5,5,6,6,5
Seguros International Ltd.,Incompleterequest,3123,NA,11188,7577,Jan-84,MITSUBISHI,06/14/19,NA,NA,283.6799927,2007,June,Y,NA,NA,06/14/19,11188,7577,Overijssel,4,NULL,5,1,1,1,1,5,1,1,6,5,8,NULL,4,3,5,4,3,1,1,4,3,3,2,1,5,5,6,6,5
Seguros International Ltd.,Calculatenewpremium,3506,NA,11188,7577,Jan-91,MITSUBISHI,07/04/19,NA,NA,270.2399902,2007,June,Y,NA,NA,07/04/19,11188,7577,Overijssel,4,NULL,5,1,1,1,1,5,1,1,6,5,8,NULL,4,3,5,4,3,1,1,4,3,3,2,1,5,5,6,6,5
other,Calculatenewpremium,2881,NA,11189,5665,Jul-92,VOLKSWAGEN,06/04/19,NA,NA,633.7199707,1999,October,NA,Y,NA,06/04/19,11189,5665,North Brabant,4,3,1,2,4,2,1,2,3,3,1,1,5,11,2,5,3,3,2,4,3,2,2,1,2,3,3,4,3,1,5
T&B,Calculatenewpremium,2882,NA,11190,7483,Jun-98,OPEL,06/04/19,NA,NA,1045.920044,1997,September,NA,NA,Y,06/04/19,11190,7483,Overijssel,4,2,3,2,3,1,1,3,4,1,4,2,9,10,2,4,4,3,3,4,1,3,3,1,3,2,4,4,3,6,5
T&B,Policycreated,3000,10615,11190,7483,Jun-98,OPEL,06/07/19,06/07/19,06/10/19,721.5599976,1997,September,Y,NA,NA,06/07/19,11190,7483,Overijssel,4,2,3,2,3,1,1,3,4,1,4,2,9,10,2,4,4,3,3,4,1,3,3,1,3,2,4,4,3,6,5
T&B,Calculatenewpremium,2883,NA,11191,2023,Feb-41,RENAULT,06/04/19,NA,NA,NULL,2019,June,N,N,N,06/04/19,11191,2023,North Holland,2,2,3,3,2,2,1,4,3,1,3,4,4,NULL,1,5,3,3,4,2,2,2,3,1,2,2,3,3,6,6,2
other,Tailoredofferrejected,2884,NA,11192,5463,Apr-69,KIA,06/04/19,NA,NA,425.1600037,2005,March,Y,NA,NA,06/04/19,11192,5463,North Brabant,4,3,2,4,2,2,1,2,4,2,5,5,10,NULL,6,4,4,3,2,3,3,3,4,2,2,2,5,3,6,5,5
Seguros International Ltd.,Calculatenewpremium,2885,NA,11193,5308,Dec-65,MERCEDES-BENZ,06/04/19,NA,NA,808.3200073,2004,January,NA,Y,NA,06/04/19,11193,5308,Gelderland,7,2,1,3,4,1,2,1,4,3,5,4,8,NULL,4,3,4,4,2,1,2,4,3,1,3,3,5,3,4,6,5
Insuro,Calculatenewpremium,2886,NA,11194,6471,Nov-61,VOLKSWAGEN,06/04/19,NA,NA,519,2011,November,NA,NA,Y,06/04/19,11194,6471,Limburg,6,3,1,2,4,2,1,1,3,4,5,4,4,NULL,4,3,4,4,1,3,2,3,3,2,3,3,4,4,5,4,5
Seguros International Ltd.,Policycreated,2887,10590,11195,1056,Jun-76,FORD,06/04/19,07/08/19,08/08/19,247.6799927,2005,July,Y,NA,NA,07/11/19,11195,1056,North Holland,1,3,4,2,2,2,1,4,3,2,5,4,9,5,8,4,3,4,3,3,1,3,2,2,4,2,3,4,5,6,4
Seguros International Ltd.,Requestrejected,3009,10617,11195,1056,Jun-76,FORD,06/08/19,06/08/19,07/01/19,425.1600037,2005,July,Y,NA,NA,06/11/19,11195,1056,North Holland,1,3,4,2,2,2,1,4,3,2,5,4,9,5,8,4,3,4,3,3,1,3,2,2,4,2,3,4,5,6,4
Seguros International Ltd.,Incompleterequest,2888,NA,11196,1095,Mar-83,MINI,06/04/19,NA,NA,833.7600098,2008,September,NA,Y,NA,06/04/19,11196,1095,North Holland,1,NULL,4,3,2,1,1,5,1,1,4,3,9,NULL,1,5,3,4,4,3,2,2,2,4,2,2,3,5,6,6,3
Seguros International Ltd.,Policycreated,3580,10802,11196,1095,Mar-83,MINI,07/09/19,07/09/19,07/25/19,714.7199707,2008,September,NA,Y,NA,07/10/19,11196,1095,North Holland,1,NULL,4,3,2,1,1,5,1,1,4,3,9,NULL,1,5,3,4,4,3,2,2,2,4,2,2,3,5,6,6,3
Seguros International Ltd.,Incompleterequest,2889,NA,11197,3232,Nov-92,FIAT,06/04/19,NA,NA,861.2399902,2010,August,NA,NA,Y,06/04/19,11197,3232,South Holland,5,1,5,2,2,1,1,5,2,2,5,5,8,NULL,4,4,4,4,1,4,2,4,1,3,2,3,4,4,6,6,5
Seguros International Ltd.,Policycreated,2890,10591,11198,3312,May-60,TOYOTA,06/04/19,06/04/19,06/05/19,196.6799927,2010,March,NA,Y,NA,06/04/19,11198,3312,South Holland,2,3,1,5,2,1,1,1,5,2,6,4,6,8,4,2,5,4,1,2,1,4,3,2,2,3,5,5,4,6,5
Seguros International Ltd.,Calculatenewpremium,2891,NA,11199,5628,Jun-94,TOYOTA,06/04/19,NA,NA,505.2000122,2006,May,NA,NA,Y,06/04/19,11199,5628,North Brabant,2,4,1,1,2,2,4,2,5,1,1,1,3,9,1,5,2,2,4,3,1,2,2,2,1,1,2,1,3,2,1
Seguros International Ltd.,Incompleterequest,7109,NA,11199,5628,Jun-94,TOYOTA,12/03/19,NA,NA,473.0400085,2006,May,NA,Y,NA,12/03/19,11199,5628,North Brabant,2,4,1,1,2,2,4,2,5,1,1,1,3,9,1,5,2,2,4,3,1,2,2,2,1,1,2,1,3,2,1
Seguros International Ltd.,Incompleterequest,2892,NA,11200,4921,Jan-93,PEUGEOT,06/04/19,NA,NA,283.6799927,2010,September,NA,Y,NA,06/04/19,11200,4921,North Brabant,5,4,1,1,4,3,2,1,2,5,2,4,5,9,9,4,3,4,1,3,3,2,2,2,2,4,3,1,4,3,4
Seguros International Ltd.,Tailoredofferrejected,2893,NA,11201,6531,Mar-68,CITROEN,06/04/19,NA,NA,0,2005,March,NA,NA,NA,06/04/19,11201,6531,Gelderland,2,1,5,1,1,1,1,5,1,1,5,5,12,NULL,6,3,5,3,1,1,3,1,4,1,1,3,5,1,6,6,5
Seguros International Ltd.,Incompleterequest,2894,NA,11202,1035,Aug-78,VOLVO,06/04/19,NA,NA,281.3999939,2004,March,Y,NA,NA,06/04/19,11202,1035,North Holland,1,1,4,3,1,1,2,4,3,2,5,4,12,NULL,4,2,4,5,1,1,2,4,2,1,4,4,4,2,5,6,5
Seguros International Ltd.,Calculatenewpremium,2895,NA,11203,3742,Apr-76,VOLKSWAGEN,06/04/19,NA,NA,476.8800049,2004,August,NA,NA,Y,06/04/19,11203,3742,Utrecht,4,2,3,3,2,1,2,3,4,1,5,4,8,NULL,6,4,4,4,1,2,4,2,4,3,2,3,4,3,4,5,5
Seguros International Ltd.,Incompleterequest,2896,NA,11204,4931,Mar-66,OPEL,06/04/19,NA,NA,441.2399902,2004,December,Y,NA,NA,06/04/19,11204,4931,North Brabant,6,2,1,2,5,1,1,2,3,3,4,3,6,9,3,4,4,4,2,1,4,3,3,2,3,1,5,3,6,5,4
Seguros International Ltd.,Policycreated,6330,11347,11204,4931,Mar-66,OPEL,11/11/19,11/11/19,01/01/20,441.2399902,2004,December,Y,NA,NA,11/22/19,11204,4931,North Brabant,6,2,1,2,5,1,1,2,3,3,4,3,6,9,3,4,4,4,2,1,4,3,3,2,3,1,5,3,6,5,4
Seguros International Ltd.,Incompleterequest,6329,NA,11204,4931,Mar-66,OPEL,11/11/19,NA,NA,441.2399902,2004,December,Y,NA,NA,11/11/19,11204,4931,North Brabant,6,2,1,2,5,1,1,2,3,3,4,3,6,9,3,4,4,4,2,1,4,3,3,2,3,1,5,3,6,5,4
Seguros International Ltd.,Waitforapproval,6330,11347,11204,4931,Mar-66,OPEL,11/11/19,11/11/19,01/01/20,441.2399902,2004,December,Y,NA,NA,11/14/19,11204,4931,North Brabant,6,2,1,2,5,1,1,2,3,3,4,3,6,9,3,4,4,4,2,1,4,3,3,2,3,1,5,3,6,5,4
Seguros International Ltd.,Waitresponsebackoffice,6330,11347,11204,4931,Mar-66,OPEL,11/11/19,11/11/19,01/01/20,441.2399902,2004,December,Y,NA,NA,11/22/19,11204,4931,North Brabant,6,2,1,2,5,1,1,2,3,3,4,3,6,9,3,4,4,4,2,1,4,3,3,2,3,1,5,3,6,5,4
Seguros International Ltd.,Incompleterequest,2898,NA,11205,3059,May-79,CITROEN,06/04/19,NA,NA,414.480011,2012,March,NA,NA,Y,06/04/19,11205,3059,South Holland,1,2,5,1,1,1,1,5,1,1,6,4,10,NULL,4,3,5,4,1,3,1,4,2,3,3,1,5,5,6,6,5
Seguros International Ltd.,Calculatenewpremium,2899,NA,11206,3763,Jun-83,CITROEN,06/04/19,NA,NA,324.7200012,2004,July,NA,Y,NA,06/04/19,11206,3763,Utrecht,4,2,3,3,2,1,1,3,4,2,6,5,9,NULL,4,2,5,3,1,2,1,4,4,2,3,2,6,3,6,6,5
Seguros International Ltd.,Tailoredofferrejected,2900,NA,11207,2573,Oct-65,TOYOTA,06/04/19,NA,NA,266.8800049,1999,May,Y,NA,NA,06/04/19,11207,2573,South Holland,1,3,1,3,4,1,1,1,5,2,3,4,3,NULL,2,5,4,3,2,4,1,3,3,2,2,2,3,4,4,6,3
